day,month,year,hour,minute,temp
2,3,2018,4,23,16.6028888889
2,3,2018,4,24,16.7106666667
2,3,2018,4,25,16.8215555556
2,3,2018,4,26,16.9326666667
2,3,2018,4,27,17.0311111111
2,3,2018,4,28,17.1286666667
2,3,2018,4,29,17.2113333333
2,3,2018,4,30,17.2882222222
2,3,2018,4,31,17.3638636364
2,3,2018,4,32,17.4257777778
2,3,2018,4,33,17.5678571429
2,3,2018,4,34,17.5473333333
2,3,2018,4,35,17.5973333333
2,3,2018,4,36,17.6471111111
2,3,2018,4,37,17.6875555556
2,3,2018,4,38,17.7268888889
2,3,2018,4,39,17.7624444444
2,3,2018,4,40,17.8
2,3,2018,4,41,17.8311111111
2,3,2018,4,42,17.8562222222
2,3,2018,4,43,17.8862222222
2,3,2018,4,44,17.914
2,3,2018,4,45,17.9368888889
2,3,2018,4,46,17.9615555556
2,3,2018,4,47,17.9609090909
2,3,2018,4,48,18.0189130435
2,3,2018,4,49,18.016
2,3,2018,4,50,18.0353333333
2,3,2018,4,51,18.0508888889
2,3,2018,4,52,18.0664444444
2,3,2018,4,53,18.076
2,3,2018,4,54,18.092
2,3,2018,4,55,18.1028888889
2,3,2018,4,56,18.1117777778
2,3,2018,4,57,18.1168888889
2,3,2018,4,58,18.1268888889
2,3,2018,4,59,18.1355555556
2,3,2018,5,0,18.1448888889
2,3,2018,5,1,18.1504444444
2,3,2018,5,2,18.1644444444
2,3,2018,5,3,18.1711111111
2,3,2018,5,4,18.1784444444
2,3,2018,5,5,18.1824444444
2,3,2018,5,6,18.1853333333
2,3,2018,5,7,18.1935555556
2,3,2018,5,8,18.2
2,3,2018,5,9,18.2073333333
2,3,2018,5,10,18.2211111111
2,3,2018,5,11,18.2237777778
2,3,2018,5,12,18.2326666667
2,3,2018,5,13,18.2311111111
2,3,2018,5,14,18.2408888889
2,3,2018,5,15,18.2473333333
2,3,2018,5,16,18.2553333333
2,3,2018,5,17,18.2575555556
2,3,2018,5,18,18.2965909091
2,3,2018,5,19,18.3004545455
2,3,2018,5,20,18.305
2,3,2018,5,21,18.3072727273
2,3,2018,5,22,18.3102272727
2,3,2018,5,23,18.3134090909
2,3,2018,5,24,18.3181818182
2,3,2018,5,25,18.3218181818
2,3,2018,5,26,18.3184090909
2,3,2018,5,27,18.2993333333
2,3,2018,5,28,18.3026666667
2,3,2018,5,29,18.3048888889
2,3,2018,5,30,18.3108888889
2,3,2018,5,31,18.3166666667
2,3,2018,5,32,18.3235555556
2,3,2018,5,33,18.3253333333
2,3,2018,5,34,18.3315555556
2,3,2018,5,35,18.33
2,3,2018,5,36,18.3725
2,3,2018,5,37,18.3663636364
2,3,2018,5,38,18.3493333333
2,3,2018,5,39,18.3286363636
2,3,2018,5,40,18.3780434783
2,3,2018,5,41,18.3602222222
2,3,2018,5,42,18.3415909091
2,3,2018,5,43,18.3975
2,3,2018,5,44,18.3993181818
2,3,2018,5,45,18.3820454545
2,3,2018,5,46,18.3848888889
2,3,2018,5,47,18.3906666667
2,3,2018,5,48,18.3931111111
2,3,2018,5,49,18.3942222222
2,3,2018,5,50,18.3944444444
2,3,2018,5,51,18.4365909091
2,3,2018,5,52,18.4211111111
2,3,2018,5,53,18.4408888889
2,3,2018,5,54,18.464
2,3,2018,5,55,18.4913333333
2,3,2018,5,56,18.5297777778
2,3,2018,5,57,18.5773333333
2,3,2018,5,58,18.6344444444
2,3,2018,5,59,18.6995555556
2,3,2018,6,0,18.7655555556
2,3,2018,6,1,18.846
2,3,2018,6,2,18.9257777778
2,3,2018,6,3,19.0148888889
2,3,2018,6,4,19.1093333333
2,3,2018,6,5,19.2088888889
2,3,2018,6,6,19.3082222222
2,3,2018,6,7,19.4093333333
2,3,2018,6,8,19.5117777778
2,3,2018,6,9,19.6171111111
2,3,2018,6,10,19.7175555556
2,3,2018,6,11,19.881025641
2,3,2018,6,12,19.9124444444
2,3,2018,6,13,20.0285365854
2,3,2018,6,14,20.1213333333
2,3,2018,6,15,20.2195555556
2,3,2018,6,16,20.3067391304
2,3,2018,6,17,20.3845454545
2,3,2018,6,18,20.5153333333
2,3,2018,6,19,20.6162222222
2,3,2018,6,20,20.7159090909
2,3,2018,6,21,20.8131818182
2,3,2018,6,22,20.9059090909
2,3,2018,6,23,20.9988636364
2,3,2018,6,24,21.0934090909
2,3,2018,6,25,21.1822727273
2,3,2018,6,26,21.2718181818
2,3,2018,6,27,21.3575
2,3,2018,6,28,21.4413636364
2,3,2018,6,29,21.5179545455
2,3,2018,6,30,21.5931818182
2,3,2018,6,31,21.6654545455
2,3,2018,6,32,21.7429545455
2,3,2018,6,33,21.821627907
2,3,2018,6,34,21.8720454545
2,3,2018,6,35,21.9402272727
2,3,2018,6,36,22.0047727273
2,3,2018,6,37,22.0586363636
2,3,2018,6,38,22.1055555556
2,3,2018,6,39,22.1464444444
2,3,2018,6,40,22.1946666667
2,3,2018,6,41,22.2271111111
2,3,2018,6,42,22.2611111111
2,3,2018,6,43,22.2953333333
2,3,2018,6,44,22.3275555556
2,3,2018,6,45,22.3626666667
2,3,2018,6,46,22.3913333333
2,3,2018,6,47,22.4262222222
2,3,2018,6,48,22.4642222222
2,3,2018,6,49,22.5028888889
2,3,2018,6,50,22.5451111111
2,3,2018,6,51,22.5643181818
2,3,2018,6,52,22.6411111111
2,3,2018,6,53,22.6917777778
2,3,2018,6,54,22.7373333333
2,3,2018,6,55,22.7490697674
2,3,2018,6,56,22.8511111111
2,3,2018,6,57,22.904
2,3,2018,6,58,22.9511111111
2,3,2018,6,59,23.0035555556
2,3,2018,7,0,23.0575555556
2,3,2018,7,1,23.1066666667
2,3,2018,7,2,23.1608888889
2,3,2018,7,3,23.2057777778
2,3,2018,7,4,23.2548888889
2,3,2018,7,5,23.3066666667
2,3,2018,7,6,23.5383870968
2,3,2018,7,7,23.3971111111
2,3,2018,7,8,23.4442222222
2,3,2018,7,9,23.4948888889
2,3,2018,7,10,23.4766666667
2,3,2018,7,11,23.5811111111
2,3,2018,7,12,23.6286666667
2,3,2018,7,13,23.6766666667
2,3,2018,7,14,23.7253333333
2,3,2018,7,15,23.7682222222
2,3,2018,7,16,23.8189130435
2,3,2018,7,17,23.8537777778
2,3,2018,7,18,23.89
2,3,2018,7,19,23.9344444444
2,3,2018,7,20,23.9713333333
2,3,2018,7,21,24.0136956522
2,3,2018,7,22,24.0446666667
2,3,2018,7,23,24.0675
2,3,2018,7,24,24.1073333333
2,3,2018,7,25,24.1404444444
2,3,2018,7,26,24.1693333333
2,3,2018,7,27,24.2002222222
2,3,2018,7,28,24.2251111111
2,3,2018,7,29,24.2488888889
2,3,2018,7,30,24.2762222222
2,3,2018,7,31,24.2928888889
2,3,2018,7,32,24.2936363636
2,3,2018,7,33,24.3188888889
2,3,2018,7,34,24.3997619048
2,3,2018,7,35,24.3424444444
2,3,2018,7,36,24.3568888889
2,3,2018,7,37,24.3784444444
2,3,2018,7,38,24.3964444444
2,3,2018,7,39,24.4184444444
2,3,2018,7,40,24.4475555556
2,3,2018,7,41,24.4753333333
2,3,2018,7,42,24.506
2,3,2018,7,43,24.5346666667
2,3,2018,7,44,24.5613333333
2,3,2018,7,45,24.5957777778
2,3,2018,7,46,24.6302222222
2,3,2018,7,47,24.765
2,3,2018,7,48,24.6937777778
2,3,2018,7,49,24.7045238095
2,3,2018,7,50,24.758
2,3,2018,7,51,24.7862222222
2,3,2018,7,52,24.8113333333
2,3,2018,7,53,24.8371111111
2,3,2018,7,54,24.856
2,3,2018,7,55,24.8726666667
2,3,2018,7,56,24.8871111111
2,3,2018,7,57,24.8962222222
2,3,2018,7,58,24.9036363636
2,3,2018,7,59,24.884
2,3,2018,8,0,24.8691111111
2,3,2018,8,1,24.852
2,3,2018,8,2,24.8308888889
2,3,2018,8,3,24.8033333333
2,3,2018,8,4,24.7802222222
2,3,2018,8,5,24.7533333333
2,3,2018,8,6,24.728
2,3,2018,8,7,24.7004444444
2,3,2018,8,8,24.6735555556
2,3,2018,8,9,24.6526666667
2,3,2018,8,10,24.6275555556
2,3,2018,8,11,24.612
2,3,2018,8,12,24.6013333333
2,3,2018,8,13,24.5946666667
2,3,2018,8,14,24.5935555556
2,3,2018,8,15,24.6013333333
2,3,2018,8,16,24.606
2,3,2018,8,17,24.6131111111
2,3,2018,8,18,24.626
2,3,2018,8,19,24.6406666667
2,3,2018,8,20,24.6617777778
2,3,2018,8,21,24.6786666667
2,3,2018,8,22,24.7064444444
2,3,2018,8,23,24.724
2,3,2018,8,24,24.7435555556
2,3,2018,8,25,24.7653333333
2,3,2018,8,26,24.7884444444
2,3,2018,8,27,24.8064444444
2,3,2018,8,28,24.8264444444
2,3,2018,8,29,24.8451111111
2,3,2018,8,30,24.8642222222
2,3,2018,8,31,24.8848888889
2,3,2018,8,32,24.9065909091
2,3,2018,8,33,24.92
2,3,2018,8,34,24.9435555556
2,3,2018,8,35,24.9613333333
2,3,2018,8,36,24.9775555556
2,3,2018,8,37,24.9977777778
2,3,2018,8,38,25.0168888889
2,3,2018,8,39,25.0402222222
2,3,2018,8,40,25.0613333333
2,3,2018,8,41,25.0846666667
2,3,2018,8,42,25.1013333333
2,3,2018,8,43,25.1208888889
2,3,2018,8,44,25.1377777778
2,3,2018,8,45,25.154
2,3,2018,8,46,25.1706666667
2,3,2018,8,47,25.1833333333
2,3,2018,8,48,25.1993333333
2,3,2018,8,49,25.2046666667
2,3,2018,8,50,25.2191111111
2,3,2018,8,51,25.2282222222
2,3,2018,8,52,25.2311111111
2,3,2018,8,53,25.2282222222
2,3,2018,8,54,25.2135555556
2,3,2018,8,55,25.2035555556
2,3,2018,8,56,25.1911111111
2,3,2018,8,57,25.1757777778
2,3,2018,8,58,25.1611111111
2,3,2018,8,59,25.1455555556
2,3,2018,9,0,25.2235483871
2,3,2018,9,1,25.1117777778
2,3,2018,9,2,25.0964444444
2,3,2018,9,3,25.0804444444
2,3,2018,9,4,25.0726666667
2,3,2018,9,5,25.0591111111
2,3,2018,9,6,25.0551111111
2,3,2018,9,7,25.0508888889
2,3,2018,9,8,25.0508888889
2,3,2018,9,9,25.0446666667
2,3,2018,9,10,25.0431111111
2,3,2018,9,11,25.0426666667
2,3,2018,9,12,25.0408888889
2,3,2018,9,13,25.0402222222
2,3,2018,9,14,25.0437777778
2,3,2018,9,15,25.0418181818
2,3,2018,9,16,25.0413333333
2,3,2018,9,17,25.0604545455
2,3,2018,9,18,25.0375555556
2,3,2018,9,19,25.0136363636
2,3,2018,9,20,25.0382222222
2,3,2018,9,21,25.0395555556
2,3,2018,9,22,25.0375555556
2,3,2018,9,23,25.0315555556
2,3,2018,9,24,25.0295555556
2,3,2018,9,25,25.026
2,3,2018,9,26,25.0191111111
2,3,2018,9,27,25.0108888889
2,3,2018,9,28,25.0117777778
2,3,2018,9,29,25.0109090909
2,3,2018,9,30,25.0033333333
2,3,2018,9,31,24.9964444444
2,3,2018,9,32,24.9975555556
2,3,2018,9,33,24.9904444444
2,3,2018,9,34,24.9888888889
2,3,2018,9,35,24.9846666667
2,3,2018,9,36,24.9995555556
2,3,2018,9,37,24.9802222222
2,3,2018,9,38,24.9748888889
2,3,2018,9,39,24.9952272727
2,3,2018,9,40,24.9764444444
2,3,2018,9,41,24.9748888889
2,3,2018,9,42,24.9735555556
2,3,2018,9,43,24.9811111111
2,3,2018,9,44,24.9802222222
2,3,2018,9,45,24.9846666667
2,3,2018,9,46,24.9866666667
2,3,2018,9,47,24.992
2,3,2018,9,48,24.9904444444
2,3,2018,9,49,24.9964444444
2,3,2018,9,50,25.0004444444
2,3,2018,9,51,25.0179545455
2,3,2018,9,52,25.0204545455
2,3,2018,9,53,25.0028888889
2,3,2018,9,54,25.0071111111
2,3,2018,9,55,25.01
2,3,2018,9,56,25.0126666667
2,3,2018,9,57,25.0363636364
2,3,2018,9,58,25.0080434783
2,3,2018,9,59,25.0257777778
2,3,2018,10,0,25.0317777778
2,3,2018,10,1,25.0335555556
2,3,2018,10,2,25.0415555556
2,3,2018,10,3,25.0448888889
2,3,2018,10,4,25.0471111111
2,3,2018,10,5,25.0554545455
2,3,2018,10,6,25.0631111111
2,3,2018,10,7,25.0668888889
2,3,2018,10,8,25.0717777778
2,3,2018,10,9,25.0788888889
2,3,2018,10,10,25.0853333333
2,3,2018,10,11,25.0942222222
2,3,2018,10,12,25.0991111111
2,3,2018,10,13,25.1035555556
2,3,2018,10,14,25.1066666667
2,3,2018,10,15,25.1151111111
2,3,2018,10,16,25.1208888889
2,3,2018,10,17,25.1264444444
2,3,2018,10,18,25.1286666667
2,3,2018,10,19,25.1384444444
2,3,2018,10,20,25.1261363636
2,3,2018,10,21,25.1462222222
2,3,2018,10,22,25.1515555556
2,3,2018,10,23,25.1577777778
2,3,2018,10,24,25.1595555556
2,3,2018,10,25,25.1611111111
2,3,2018,10,26,25.1682222222
2,3,2018,10,27,25.1684444444
2,3,2018,10,28,25.1671111111
2,3,2018,10,29,25.1711111111
2,3,2018,10,30,25.1746666667
2,3,2018,10,31,25.1764444444
2,3,2018,10,32,25.1963636364
2,3,2018,10,33,25.1454347826
2,3,2018,10,34,25.1788888889
2,3,2018,10,35,25.1842222222
2,3,2018,10,36,25.1890909091
2,3,2018,10,37,25.1853333333
2,3,2018,10,38,25.1873333333
2,3,2018,10,39,25.1911111111
2,3,2018,10,40,25.1671428571
2,3,2018,10,41,25.19
2,3,2018,10,42,25.1791304348
2,3,2018,10,43,25.1986666667
2,3,2018,10,44,25.2037777778
2,3,2018,10,45,25.1869565217
2,3,2018,10,46,25.2086666667
2,3,2018,10,47,25.208
2,3,2018,10,48,25.2108888889
2,3,2018,10,49,25.2093333333
2,3,2018,10,50,25.2091111111
2,3,2018,10,51,25.2157777778
2,3,2018,10,52,25.2166666667
2,3,2018,10,53,25.2186666667
2,3,2018,10,54,25.2222222222
2,3,2018,10,55,25.2235555556
2,3,2018,10,56,25.228
2,3,2018,10,57,25.2288888889
2,3,2018,10,58,25.2326666667
2,3,2018,10,59,25.2357777778
2,3,2018,11,0,25.2388888889
2,3,2018,11,1,25.2408888889
2,3,2018,11,2,25.2435555556
2,3,2018,11,3,25.2437777778
2,3,2018,11,4,25.2453333333
2,3,2018,11,5,25.248
2,3,2018,11,6,25.2477777778
2,3,2018,11,7,25.2475555556
2,3,2018,11,8,25.2533333333
2,3,2018,11,9,25.2524444444
2,3,2018,11,10,25.2557777778
2,3,2018,11,11,25.3094117647
2,3,2018,11,12,25.2642222222
2,3,2018,11,13,25.2572727273
2,3,2018,11,14,25.2686666667
2,3,2018,11,15,25.2677777778
2,3,2018,11,16,25.2706666667
2,3,2018,11,17,25.274
2,3,2018,11,18,25.2640909091
2,3,2018,11,19,25.2826086957
2,3,2018,11,20,25.2828888889
2,3,2018,11,21,25.2824444444
2,3,2018,11,22,25.2848888889
2,3,2018,11,23,25.2882222222
2,3,2018,11,24,25.2813333333
2,3,2018,11,25,25.2864444444
2,3,2018,11,26,25.2913333333
2,3,2018,11,27,25.2942222222
2,3,2018,11,28,25.2942222222
2,3,2018,11,29,25.3051111111
2,3,2018,11,30,25.3084444444
2,3,2018,11,31,25.3133333333
2,3,2018,11,32,25.3146666667
2,3,2018,11,33,25.3204444444
2,3,2018,11,34,25.3244444444
2,3,2018,11,35,25.3295555556
2,3,2018,11,36,25.3326666667
2,3,2018,11,37,25.3406666667
2,3,2018,11,38,25.3422222222
2,3,2018,11,39,25.3511111111
2,3,2018,11,40,25.335
2,3,2018,11,41,25.3657777778
2,3,2018,11,42,25.3702222222
2,3,2018,11,43,25.3724444444
2,3,2018,11,44,25.3768888889
2,3,2018,11,45,25.408125
2,3,2018,11,46,25.3835555556
2,3,2018,11,47,25.3871111111
2,3,2018,11,48,25.3946666667
2,3,2018,11,49,25.3993333333
2,3,2018,11,50,25.408
2,3,2018,11,51,25.4825
2,3,2018,11,52,25.4186666667
2,3,2018,11,53,25.4235555556
2,3,2018,11,54,25.4326666667
2,3,2018,11,55,25.4342222222
2,3,2018,11,56,25.4404545455
2,3,2018,11,57,25.4391111111
2,3,2018,11,58,25.4506818182
2,3,2018,11,59,25.4482222222
2,3,2018,12,0,25.4497777778
2,3,2018,12,1,25.4584090909
2,3,2018,12,2,25.4602222222
2,3,2018,12,3,25.4662222222
2,3,2018,12,4,25.4711111111
2,3,2018,12,5,25.4497727273
2,3,2018,12,6,25.4828888889
2,3,2018,12,7,25.5423529412
2,3,2018,12,8,25.4915555556
2,3,2018,12,9,25.5013333333
2,3,2018,12,10,25.5046666667
2,3,2018,12,11,25.5418604651
2,3,2018,12,12,25.5235555556
2,3,2018,12,13,25.5288888889
2,3,2018,12,14,25.5384444444
2,3,2018,12,15,25.5397777778
2,3,2018,12,16,25.546
2,3,2018,12,17,25.5524444444
2,3,2018,12,18,25.5511111111
2,3,2018,12,19,25.5636111111
2,3,2018,12,20,25.5335555556
2,3,2018,12,21,25.5277777778
2,3,2018,12,22,25.5157777778
2,3,2018,12,23,25.5075555556
2,3,2018,12,24,25.52
2,3,2018,12,25,25.4675555556
2,3,2018,12,26,25.4562222222
2,3,2018,12,27,25.4388888889
2,3,2018,12,28,25.4293333333
2,3,2018,12,29,25.418
2,3,2018,12,30,25.406
2,3,2018,12,31,25.3975555556
2,3,2018,12,32,25.3926666667
2,3,2018,12,33,25.394
2,3,2018,12,34,25.3918181818
2,3,2018,12,35,25.3984444444
2,3,2018,12,36,25.4
2,3,2018,12,37,25.4075555556
2,3,2018,12,38,25.4126666667
2,3,2018,12,39,25.4226666667
2,3,2018,12,40,25.428
2,3,2018,12,41,25.4317777778
2,3,2018,12,42,25.438
2,3,2018,12,43,25.4395555556
2,3,2018,12,44,25.4382222222
2,3,2018,12,45,25.4351111111
2,3,2018,12,46,25.4311111111
2,3,2018,12,47,25.4282222222
2,3,2018,12,48,25.4660606061
2,3,2018,12,49,25.4006818182
2,3,2018,12,50,25.412
2,3,2018,12,51,25.4084444444
2,3,2018,12,52,25.4048888889
2,3,2018,12,53,25.4088888889
2,3,2018,12,54,25.4124444444
2,3,2018,12,55,25.42
2,3,2018,12,56,25.4067391304
2,3,2018,12,57,25.4191111111
2,3,2018,12,58,25.4295555556
2,3,2018,12,59,25.4388888889
2,3,2018,13,0,25.4488888889
2,3,2018,13,1,25.4525
2,3,2018,13,2,25.4688888889
2,3,2018,13,3,25.4828888889
2,3,2018,13,4,25.4895555556
2,3,2018,13,5,25.5013333333
2,3,2018,13,6,25.5104444444
2,3,2018,13,7,25.5137777778
2,3,2018,13,8,25.518
2,3,2018,13,9,25.5168888889
2,3,2018,13,10,25.5135555556
2,3,2018,13,11,25.5117777778
2,3,2018,13,12,25.4979545455
2,3,2018,13,13,25.4988888889
2,3,2018,13,14,25.4906666667
2,3,2018,13,15,25.4891111111
2,3,2018,13,16,25.4822222222
2,3,2018,13,17,25.4804444444
2,3,2018,13,18,25.4766666667
2,3,2018,13,19,25.4777777778
2,3,2018,13,20,25.4809302326
2,3,2018,13,21,25.4739130435
2,3,2018,13,22,25.49
2,3,2018,13,23,25.4986666667
2,3,2018,13,24,25.5051111111
2,3,2018,13,25,25.51
2,3,2018,13,26,25.5177777778
2,3,2018,13,27,25.5266666667
2,3,2018,13,28,25.5382222222
2,3,2018,13,29,25.5437777778
2,3,2018,13,30,25.5533333333
2,3,2018,13,31,25.56
2,3,2018,13,32,25.5671111111
2,3,2018,13,33,25.5722222222
2,3,2018,13,34,25.5724444444
2,3,2018,13,35,25.5706666667
2,3,2018,13,36,25.5691111111
2,3,2018,13,37,25.5575555556
2,3,2018,13,38,25.5502222222
2,3,2018,13,39,25.5426666667
2,3,2018,13,40,25.5333333333
2,3,2018,13,41,25.5238095238
2,3,2018,13,42,25.52
2,3,2018,13,43,25.5146666667
2,3,2018,13,44,25.51
2,3,2018,13,45,25.5053333333
2,3,2018,13,46,25.5028888889
2,3,2018,13,47,25.5053333333
2,3,2018,13,48,25.502
2,3,2018,13,49,25.5062222222
2,3,2018,13,50,25.5106666667
2,3,2018,13,51,25.5162222222
2,3,2018,13,52,25.5261363636
2,3,2018,13,53,25.5253333333
2,3,2018,13,54,25.5295555556
2,3,2018,13,55,25.5204651163
2,3,2018,13,56,25.5424444444
2,3,2018,13,57,25.5504545455
2,3,2018,13,58,25.5575555556
2,3,2018,13,59,25.5604444444
2,3,2018,14,0,25.5691111111
2,3,2018,14,1,25.57
2,3,2018,14,2,25.5682222222
2,3,2018,14,3,25.57
2,3,2018,14,4,25.5682222222
2,3,2018,14,5,25.5815909091
2,3,2018,14,6,25.5358695652
2,3,2018,14,7,25.5634782609
2,3,2018,14,8,25.5138636364
2,3,2018,14,9,25.5284444444
2,3,2018,14,10,25.518
2,3,2018,14,11,25.5142222222
2,3,2018,14,12,25.5048888889
2,3,2018,14,13,25.496
2,3,2018,14,14,25.4997777778
2,3,2018,14,15,25.5085365854
2,3,2018,14,16,25.4944444444
2,3,2018,14,17,25.51
2,3,2018,14,18,25.4808888889
2,3,2018,14,19,25.4973333333
2,3,2018,14,20,25.5066666667
2,3,2018,14,21,25.5037777778
2,3,2018,14,22,25.5117777778
2,3,2018,14,23,25.6336
2,3,2018,14,24,25.5168888889
2,3,2018,14,25,25.5233333333
2,3,2018,14,26,25.5308888889
2,3,2018,14,27,25.5368888889
2,3,2018,14,28,25.5402272727
2,3,2018,14,29,25.5475555556
2,3,2018,14,30,25.5508888889
2,3,2018,14,31,25.5542222222
2,3,2018,14,32,25.5606666667
2,3,2018,14,33,25.564
2,3,2018,14,34,25.5618181818
2,3,2018,14,35,25.5761702128
2,3,2018,14,36,25.5691111111
2,3,2018,14,37,25.5728888889
2,3,2018,14,38,25.5706666667
2,3,2018,14,39,25.5711111111
2,3,2018,14,40,25.5744444444
2,3,2018,14,41,25.5751111111
2,3,2018,14,42,25.5717777778
2,3,2018,14,43,25.5713333333
2,3,2018,14,44,25.5775
2,3,2018,14,45,25.556
2,3,2018,14,46,25.5457777778
2,3,2018,14,47,25.5357777778
2,3,2018,14,48,25.5268888889
2,3,2018,14,49,25.5135555556
2,3,2018,14,50,25.5037777778
2,3,2018,14,51,25.4948888889
2,3,2018,14,52,25.4864444444
2,3,2018,14,53,25.4722222222
2,3,2018,14,54,25.4644444444
2,3,2018,14,55,25.4597777778
2,3,2018,14,56,25.4535555556
2,3,2018,14,57,25.4475555556
2,3,2018,14,58,25.4634782609
2,3,2018,14,59,25.4522222222
2,3,2018,15,0,25.4537777778
2,3,2018,15,1,25.4709090909
2,3,2018,15,2,25.4647727273
2,3,2018,15,3,25.4564444444
2,3,2018,15,4,25.4495555556
2,3,2018,15,5,25.4544444444
2,3,2018,15,6,25.4990909091
2,3,2018,15,7,25.458
2,3,2018,15,8,25.4577777778
2,3,2018,15,9,25.4577777778
2,3,2018,15,10,25.4555555556
2,3,2018,15,11,25.4568888889
2,3,2018,15,12,25.4566666667
2,3,2018,15,13,25.4595555556
2,3,2018,15,14,25.4591111111
2,3,2018,15,15,25.4626666667
2,3,2018,15,16,25.464
2,3,2018,15,17,25.4624444444
2,3,2018,15,18,25.4606666667
2,3,2018,15,19,25.4611111111
2,3,2018,15,20,25.4628888889
2,3,2018,15,21,25.4582222222
2,3,2018,15,22,25.4584444444
2,3,2018,15,23,25.4577777778
2,3,2018,15,24,25.4509090909
2,3,2018,15,25,25.4615555556
2,3,2018,15,26,25.4571111111
2,3,2018,15,27,25.4548888889
2,3,2018,15,28,25.454
2,3,2018,15,29,25.4591111111
2,3,2018,15,30,25.4475
2,3,2018,15,31,25.4544444444
2,3,2018,15,32,25.4531111111
2,3,2018,15,33,25.452
2,3,2018,15,34,25.4522222222
2,3,2018,15,35,25.4504444444
2,3,2018,15,36,25.4506666667
2,3,2018,15,37,25.4473333333
2,3,2018,15,38,25.4486666667
2,3,2018,15,39,25.444
2,3,2018,15,40,25.4428888889
2,3,2018,15,41,25.4402222222
2,3,2018,15,42,25.44
2,3,2018,15,43,25.4357777778
2,3,2018,15,44,25.4348888889
2,3,2018,15,45,25.4337777778
2,3,2018,15,46,25.4395555556
2,3,2018,15,47,25.4375555556
2,3,2018,15,48,25.4393333333
2,3,2018,15,49,25.4395555556
2,3,2018,15,50,25.4391111111
2,3,2018,15,51,25.4302272727
2,3,2018,15,52,25.44
2,3,2018,15,53,25.4365909091
2,3,2018,15,54,25.4386666667
2,3,2018,15,55,25.4344444444
2,3,2018,15,56,25.432
2,3,2018,15,57,25.4357777778
2,3,2018,15,58,25.4377777778
2,3,2018,15,59,25.4368888889
2,3,2018,16,0,25.4525581395
2,3,2018,16,1,25.4362222222
2,3,2018,16,2,25.4328888889
2,3,2018,16,3,25.4366666667
2,3,2018,16,4,25.4295555556
2,3,2018,16,5,25.4304444444
2,3,2018,16,6,25.4306666667
2,3,2018,16,7,25.4302222222
2,3,2018,16,8,25.4317777778
2,3,2018,16,9,25.4277777778
2,3,2018,16,10,25.4248888889
2,3,2018,16,11,25.4273333333
2,3,2018,16,12,25.4284444444
2,3,2018,16,13,25.4271111111
2,3,2018,16,14,25.4304444444
2,3,2018,16,15,25.4284444444
2,3,2018,16,16,25.4253333333
2,3,2018,16,17,25.4268888889
2,3,2018,16,18,25.4255555556
2,3,2018,16,19,25.4244444444
2,3,2018,16,20,25.4246666667
2,3,2018,16,21,25.4211111111
2,3,2018,16,22,25.4202222222
2,3,2018,16,23,25.4197777778
2,3,2018,16,24,25.4211111111
2,3,2018,16,25,25.4206666667
2,3,2018,16,26,25.4226666667
2,3,2018,16,27,25.4202222222
2,3,2018,16,28,25.4233333333
2,3,2018,16,29,25.4179545455
2,3,2018,16,30,25.4224444444
2,3,2018,16,31,25.4264444444
2,3,2018,16,32,25.4235555556
2,3,2018,16,33,25.4208888889
2,3,2018,16,34,25.4134090909
2,3,2018,16,35,25.4175555556
2,3,2018,16,36,25.4133333333
2,3,2018,16,37,25.4166666667
2,3,2018,16,38,25.42
2,3,2018,16,39,25.4204444444
2,3,2018,16,40,25.4142222222
2,3,2018,16,41,25.4133333333
2,3,2018,16,42,25.4126666667
2,3,2018,16,43,25.412
2,3,2018,16,44,25.4124444444
2,3,2018,16,45,25.4115555556
2,3,2018,16,46,25.3976744186
2,3,2018,16,47,25.4030769231
2,3,2018,16,48,25.4104444444
2,3,2018,16,49,25.4064444444
2,3,2018,16,50,25.4077777778
2,3,2018,16,51,25.4062222222
2,3,2018,16,52,25.4026666667
2,3,2018,16,53,25.4035555556
2,3,2018,16,54,25.4053333333
2,3,2018,16,55,25.4077777778
2,3,2018,16,56,25.402
2,3,2018,16,57,25.4046666667
2,3,2018,16,58,25.4033333333
2,3,2018,16,59,25.4051111111
2,3,2018,17,0,25.4104444444
2,3,2018,17,1,25.4420930233
2,3,2018,17,2,25.4137777778
2,3,2018,17,3,25.4153333333
2,3,2018,17,4,25.4115555556
2,3,2018,17,5,25.4108888889
2,3,2018,17,6,25.4084444444
2,3,2018,17,7,25.4056818182
2,3,2018,17,8,25.412
2,3,2018,17,9,25.4137777778
2,3,2018,17,10,25.414
2,3,2018,17,11,25.412
2,3,2018,17,12,25.4071111111
2,3,2018,17,13,25.4086666667
2,3,2018,17,14,25.4057777778
2,3,2018,17,15,25.4071111111
2,3,2018,17,16,25.4128888889
2,3,2018,17,17,25.4093333333
2,3,2018,17,18,25.4146666667
2,3,2018,17,19,25.412
2,3,2018,17,20,25.4133333333
2,3,2018,17,21,25.4062222222
2,3,2018,17,22,25.4093333333
2,3,2018,17,23,25.4066666667
2,3,2018,17,24,25.4102222222
2,3,2018,17,25,25.406
2,3,2018,17,26,25.4055555556
2,3,2018,17,27,25.404
2,3,2018,17,28,25.4017777778
2,3,2018,17,29,25.3997777778
2,3,2018,17,30,25.3988888889
2,3,2018,17,31,25.3982222222
2,3,2018,17,32,25.402
2,3,2018,17,33,25.4026666667
